Age,Income,Co_Applicant_Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Years_with_Employer,Existing_EMI,Monthly_Expenses,Num_Credit_Cards,Late_Payments,Has_Defaulted_Before,Collateral_Available,Avg_Balance_Last_6M,Num_Hard_Inquiries_Last_6M,Total_Income,DTI_Ratio,LTV_Ratio,Approved,Loan_Purpose_Auto,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal
30,101121,2,389,253561,1,1,28,31836,32912,8,2,1,0,417167,0,121121,0.2628445934231058,0.6078150768994746,0,False,True,False,False
9,45559,1,791,999597,2,1,13,49999,90771,6,2,0,0,490320,4,55559,0.8999262045753164,2.0386583483065177,0,False,False,True,False
18,125595,1,498,665324,3,1,15,37477,66572,9,2,0,0,413449,2,135595,0.2763892473911279,1.609200628854759,0,True,False,False,False
31,53742,2,661,662242,1,0,21,37275,29276,6,0,0,0,18200,4,73742,0.5054785603862114,36.384923905279926,0,True,False,False,False
0,89669,0,740,562493,1,0,17,39343,15534,7,0,0,0,57275,2,89669,0.4387580992316185,9.82074516376842,0,True,False,False,False
4,172826,1,325,477530,1,0,20,4773,45670,5,0,0,0,485300,2,182826,0.0261067900626825,0.9839872573928344,0,False,True,False,False
3,155044,4,324,491441,3,0,21,12446,72147,7,0,0,1,474284,4,205044,0.0606991670080568,1.0361723436330477,0,False,False,True,False
15,90831,2,693,919446,3,1,20,30733,46486,2,4,0,1,356145,2,110831,0.2772960633757703,2.5816547146395017,0,True,False,False,False
23,132217,2,806,478395,0,0,11,10464,75557,9,1,0,0,157363,1,152217,0.0687439642089911,3.040053633613787,0,True,False,False,False
15,61873,1,600,691593,3,1,17,48632,44268,9,4,0,0,309592,2,71873,0.6766379586214573,2.233878026957974,0,True,False,False,False
1,126532,0,638,555633,3,0,29,21576,91335,0,2,0,1,428796,2,126532,0.170518129801157,1.295794979908908,0,True,False,False,False
27,146267,4,566,468554,3,0,6,3320,36336,5,4,0,0,96685,4,196267,0.0169157321404005,4.846141116604265,0,False,False,False,True
31,160975,0,760,535651,1,0,19,10750,13641,0,3,0,0,419562,0,160975,0.0667805559869545,1.276687887158782,0,False,False,True,False
26,154092,3,755,250753,2,1,23,37466,97132,8,0,0,1,277763,3,184092,0.2035178063142342,0.9027555766766032,0,False,False,True,False
19,61755,3,659,82101,0,1,22,26572,42959,1,3,0,0,110454,2,91755,0.2895972971500191,0.7432981757276719,0,False,True,False,False
23,105956,1,367,52775,2,0,6,17948,23306,1,3,0,0,6766,3,115956,0.1547828486667356,7.798876902615635,0,False,False,False,True
11,106988,1,711,685785,2,1,8,38826,56182,6,2,0,1,270693,2,116988,0.3318801928402913,2.5334325843941867,0,False,True,False,False
34,65648,1,790,540399,3,0,0,23515,84123,1,0,0,1,154765,4,75648,0.3108476099830795,3.49171652688575,0,True,False,False,False
32,145991,3,348,95619,0,0,25,27867,66326,9,3,0,1,460235,4,175991,0.1583433243745418,0.2077608009803666,0,False,True,False,False
32,160588,0,401,302388,2,0,5,726,31498,7,2,0,1,495674,2,160588,0.0045208857448875,0.6100529580874565,0,True,False,False,False
36,135005,0,515,462755,2,1,5,25820,80198,5,0,0,1,261356,4,135005,0.191252175845339,1.770585827048826,0,True,False,False,False
11,22396,1,737,807634,0,0,21,6697,37197,6,1,0,0,375082,4,32396,0.2067230522286702,2.1532140886150533,0,False,False,True,False
2,104082,4,458,893556,3,0,28,44678,30719,6,2,0,0,394817,2,154082,0.2899624875066523,2.26320988404784,0,False,False,True,False
0,170201,0,788,115149,2,0,11,42025,35032,5,4,0,0,498496,0,170201,0.2469139429263047,0.2309923630433082,0,False,False,True,False
32,148322,3,541,76616,1,1,21,12963,69624,9,0,0,0,315472,2,178322,0.0726943394533484,0.2428607202518123,0,False,False,True,False
9,152663,2,304,796055,2,0,11,49434,88177,8,3,0,0,475917,0,172663,0.2863033770987415,1.6726726032635877,0,False,False,True,False
28,31303,2,660,235639,1,1,9,1081,51964,8,3,0,1,225172,4,51303,0.0210708925403972,1.0464798177401375,0,False,False,False,True
12,181633,2,758,742459,3,0,22,20269,40028,6,4,1,0,499010,0,201633,0.1005242197457757,1.487860989036314,0,False,False,True,False
11,91719,4,547,256903,2,1,29,10776,64646,8,4,0,0,30301,4,141719,0.0760377930976086,8.478087254966669,0,False,True,False,False
30,119616,1,721,281318,0,0,25,31816,91187,9,3,0,0,49763,0,129616,0.2454635230218491,5.653042359938912,0,True,False,False,False
1,144165,3,314,898231,0,0,5,14196,18536,2,0,0,0,156837,0,174165,0.0815089139608991,5.727126079138984,0,False,False,True,False
34,106231,4,421,402365,2,1,16,42112,66747,2,2,0,0,311931,2,156231,0.269549577228591,1.289912545041868,0,False,False,False,True
22,27314,3,576,951311,3,1,18,15958,55712,0,4,0,1,387819,0,57314,0.2784310988589175,2.45297045020886,0,False,True,False,False
16,39623,3,752,337623,3,0,17,23369,16273,4,4,0,0,12425,4,69623,0.3356505752409405,27.170690487687107,0,False,True,False,False
25,125228,1,689,411309,0,1,5,11689,81820,3,4,0,0,280001,2,135228,0.0864391989824592,1.4689502217841302,0,True,False,False,False
7,184202,2,593,105863,2,0,23,17331,84353,1,1,0,0,188843,0,204202,0.084871842587242,0.560584397703925,0,False,True,False,False
28,117624,1,745,223115,3,0,18,37528,95914,8,0,0,0,360143,2,127624,0.29405127562214,0.6195160824559065,0,False,True,False,False
25,177364,4,509,919001,0,0,9,13436,60830,2,0,0,0,420660,3,227364,0.0590946675814992,2.1846593813070383,0,False,True,False,False
9,131785,4,601,545654,1,1,23,66,27127,7,0,0,0,264561,2,181785,0.0003630662595923,2.0624806283593258,0,False,True,False,False
25,106206,4,522,553323,2,0,7,30725,93488,5,0,0,1,46457,3,156206,0.1966953894216611,11.910176934004909,0,False,False,False,True
33,89274,1,302,458624,1,1,20,25212,21539,4,0,0,0,215813,3,99274,0.2539637770211737,2.125089197179052,0,True,False,False,False
6,153541,3,817,827635,1,0,23,33332,56761,0,3,0,1,398920,2,183541,0.1816051999280814,2.0746839599820515,0,False,False,True,False
3,73947,3,392,763340,3,1,5,25401,56219,3,4,0,1,10452,4,103947,0.2443649167364137,73.02592557160624,0,False,True,False,False
10,173606,0,819,328495,3,1,20,13393,24692,2,3,0,0,116153,4,173606,0.0771459511768026,2.8280989031802606,0,False,False,False,True
28,68874,4,727,185203,3,0,24,3670,93656,0,1,0,0,306006,4,118874,0.0308730252199808,0.6052247170816354,0,True,False,False,False
35,69708,3,792,297908,2,1,29,25601,23334,4,2,1,0,197543,1,99708,0.2567597384362338,1.5080589640788888,0,False,False,True,False
24,94553,0,534,881257,1,0,6,2251,38615,5,4,0,1,467433,3,94553,0.023806753884065,1.885307872341336,0,True,False,False,False
20,88344,3,460,847781,2,0,23,45717,17903,1,1,0,0,484274,2,118344,0.3863060231190428,1.750618966496309,0,False,False,False,True
35,69138,4,630,242003,3,0,0,33572,38527,2,3,0,0,285444,4,119138,0.2817908643757659,0.8478095605107814,0,False,False,False,True
9,67638,2,632,880686,1,0,26,27027,25629,5,2,0,0,407782,4,87638,0.3083936192062804,2.1596927777764154,0,False,False,False,True
36,98249,4,349,874657,2,0,17,31846,68008,3,1,0,1,405717,2,148249,0.2148142651889726,2.1558249818839688,0,False,True,False,False
8,125865,1,822,547599,2,1,23,21015,93276,8,2,0,1,6845,3,135865,0.1546755971000625,79.98816827344434,0,False,False,False,True
23,22719,3,791,324597,0,0,27,9583,36708,4,1,0,0,124342,2,52719,0.1817750716060623,2.610496771028526,0,False,False,True,False
34,173962,3,571,724174,2,1,24,23104,20860,3,3,0,1,306325,1,203962,0.1132760023926025,2.364063122294549,0,False,True,False,False
34,187581,1,551,723623,3,1,19,12224,27438,1,2,0,0,455479,1,197581,0.0618682970528542,1.5887042241152192,0,True,False,False,False
35,62534,1,389,651982,2,0,11,38784,77300,5,1,0,1,242366,2,72534,0.534700967821987,2.6900609406396083,0,False,False,True,False
17,112241,2,745,590023,1,1,15,30836,81545,9,3,0,0,244004,3,132241,0.2331803298523151,2.4180774984119178,0,False,True,False,False
38,169859,3,631,983334,2,0,9,29299,30842,1,4,0,1,476982,4,199859,0.1465983518380458,2.061570328502273,0,False,False,False,True
31,146209,3,438,884325,0,1,26,13036,70213,6,3,1,0,199110,1,176209,0.0739803301760977,4.441366875762766,0,True,False,False,False
23,199917,2,656,750033,1,1,9,19933,52372,2,3,0,0,253850,1,219917,0.0906387409795513,2.9546190481818075,0,False,False,False,True
22,112124,0,573,963438,1,1,13,12392,78906,8,4,0,1,219362,3,112124,0.1105204951660661,4.391980416022757,0,False,False,True,False
31,111659,2,318,794822,0,0,24,7938,48744,4,3,0,1,252688,1,131659,0.0602921182752413,3.145455480847999,0,False,False,True,False
36,184134,4,610,619354,3,1,19,4141,67442,7,4,1,1,39404,1,234134,0.0176864530567965,15.717650044410608,0,False,True,False,False
11,95713,3,453,805675,1,0,9,23350,95990,5,4,0,1,27564,3,125713,0.1857405359827543,29.22818791946309,0,False,False,True,False
12,95418,1,689,184445,3,1,9,9546,13650,9,4,0,1,102898,2,105418,0.0905537953670151,1.792485835625225,0,True,False,False,False
22,148232,4,559,453551,1,1,25,5335,55117,7,1,0,0,455651,4,198232,0.0269129101255095,0.9953890249576433,0,False,True,False,False
24,185904,3,424,991245,1,1,24,5077,62772,2,2,0,0,285371,4,215904,0.0235150807766414,3.4735187754930408,0,True,False,False,False
34,183038,2,653,847124,3,1,10,46015,13190,2,1,0,1,488512,1,203038,0.2266324530383475,1.7340869127331309,0,False,False,False,True
29,164059,4,572,619829,1,0,22,5611,58113,4,4,0,0,100259,4,214059,0.0262123993852162,6.182216237781767,0,True,False,False,False
16,188383,3,544,215129,3,0,1,40857,18789,9,2,0,0,129451,2,218383,0.1870887385922897,1.661843772209004,0,True,False,False,False
19,51575,0,749,641271,0,1,24,35660,42125,2,2,1,1,445691,1,51575,0.6914202617547262,1.438820979510514,0,False,False,True,False
24,83852,0,546,724943,3,1,19,5577,27459,7,4,0,0,22215,4,83852,0.0665100415016934,32.631571840115235,0,False,False,False,True
21,152079,1,819,203837,0,0,7,20002,45418,9,2,0,0,135577,0,162079,0.1234089548923673,1.5034666391302425,0,False,False,True,False
12,96242,3,440,764647,1,0,29,39451,57085,7,2,0,1,263392,0,126242,0.3125029704852585,2.9030650017274566,0,False,False,False,True
18,198589,0,661,991410,3,0,22,34275,28768,1,1,1,1,76074,0,198589,0.1725926410828394,13.032007886953664,0,False,False,False,True
35,49257,2,307,957179,1,0,28,49103,59961,3,2,0,0,419915,0,69257,0.7089969244986066,2.279453509749569,0,True,False,False,False
11,193279,3,777,921535,3,1,6,28647,91099,9,4,0,1,113621,0,223279,0.128301362868877,8.110533171392865,0,False,False,True,False
18,164353,2,651,785035,0,1,7,34831,37885,0,0,0,0,410670,1,184353,0.1889364425856916,1.9115910302894528,0,True,False,False,False
11,81246,2,794,227597,0,0,0,34768,97421,3,0,0,1,184289,3,101246,0.3434012207889694,1.234993759835043,0,True,False,False,False
8,21435,0,726,743590,3,0,20,30962,71082,3,0,0,1,111759,3,21435,1.444459995334733,6.653453829634932,0,True,False,False,False
6,111357,3,338,462736,0,0,1,48334,16895,9,4,0,1,133471,1,141357,0.3419285921461265,3.466914409014625,0,False,False,False,True
27,177732,4,486,528454,1,0,17,29583,60311,8,0,0,1,288855,1,227732,0.1299026926387156,1.8294721245187917,0,False,False,True,False
13,156156,0,392,495150,1,0,14,1294,99494,2,1,0,0,413275,2,156156,0.0082865852096621,1.1981097378023404,0,False,False,True,False
30,164579,0,385,337710,2,0,0,15096,77067,1,4,0,1,53398,3,164579,0.0917249466821405,6.324275735500665,0,True,False,False,False
18,103807,3,343,909625,0,1,4,36833,81017,8,4,0,1,268430,0,133807,0.2752696047291995,3.388673439356855,0,False,False,False,True
15,196611,3,436,546440,1,1,1,46858,33932,8,4,0,0,170369,1,226611,0.2067772526488122,3.2073721899395435,0,False,False,True,False
4,135953,2,720,473350,3,1,19,27328,31360,0,2,0,0,113304,0,155953,0.1752322815207145,4.177662062574467,0,False,True,False,False
34,158563,3,373,453561,0,0,2,24398,64847,5,2,0,0,109959,3,188563,0.1293891166347587,4.124781738814114,0,False,False,True,False
11,143797,2,847,826372,1,0,18,17706,95468,9,2,0,0,498397,4,163797,0.1080972178977636,1.6580564127464397,0,True,False,False,False
24,83888,0,811,695303,0,0,17,22340,48931,7,3,0,1,244317,4,83888,0.2663074575624642,2.8458934667114173,0,False,True,False,False
20,93609,1,455,222257,3,1,28,18825,65823,2,1,0,0,162557,1,103609,0.1816927100927525,1.3672473824727174,0,False,False,False,True
35,29077,4,554,820824,1,0,21,17482,48032,8,4,0,1,327111,2,79077,0.2210756604322369,2.509305681234562,0,False,True,False,False
22,40953,0,470,274021,2,0,17,9318,91426,1,4,0,0,364947,0,40953,0.2275291187458794,0.7508494360840449,0,False,True,False,False
15,134682,3,469,705244,2,1,13,41256,28807,5,2,0,1,134745,1,164682,0.2505191824243086,5.233877072417734,0,True,False,False,False
38,87889,4,621,645032,0,0,29,44009,21767,0,4,1,0,59583,2,137889,0.3191625147763781,10.825590762620838,0,False,False,True,False
38,174893,1,755,345599,3,1,23,43185,18071,6,4,0,1,129077,0,184893,0.233567522837533,2.6774430964223184,0,False,False,False,True
13,188639,1,454,558433,1,1,7,15574,63413,2,0,0,1,449846,3,198639,0.078403536062908,1.241384292881802,0,False,True,False,False
30,135374,2,648,995522,3,0,28,48070,36149,6,4,0,0,116359,4,155374,0.3093825221723068,8.555534547954624,0,True,False,False,False
4,44860,4,750,366363,1,1,29,14650,25540,3,3,1,1,32086,2,94860,0.154438119333755,11.417801601894848,0,False,False,True,False
34,172267,2,472,882423,0,0,11,46118,80248,8,2,0,1,152556,0,192267,0.2398643552975809,5.784218357728586,0,False,True,False,False
22,97475,0,309,647904,1,1,20,28930,95435,4,1,0,1,204695,1,97475,0.2967940497563477,3.165201078672764,0,True,False,False,False
28,107266,4,564,661726,3,0,9,20171,29787,2,1,0,1,109132,0,157266,0.1282603995777854,6.063482173128201,0,True,False,False,False
10,172499,0,737,166841,3,1,22,34864,30982,7,0,0,0,64263,1,172499,0.2021113165873425,2.596181376820615,0,True,False,False,False
17,120732,2,546,714846,0,0,19,11801,32606,5,1,0,1,154747,4,140732,0.0838544183270329,4.619419960193347,0,False,False,False,True
11,47083,4,845,219934,3,1,16,22372,20150,1,1,0,1,387299,4,97083,0.2304419929338813,0.5678647043635425,0,False,False,True,False
8,77372,2,798,827022,1,1,10,16559,95929,2,2,0,0,65664,0,97372,0.1700591545824261,12.59456331378969,0,False,True,False,False
9,143786,4,428,633158,0,1,1,32334,56936,7,2,0,0,422896,0,193786,0.1668541587111556,1.4971919876471105,0,False,False,True,False
16,195136,2,626,136694,1,0,25,39937,18593,9,3,0,0,415293,1,215136,0.1856360627695969,0.3291499516005529,0,False,False,True,False
37,27813,1,703,287068,3,0,25,13288,27358,6,0,0,1,387618,1,37813,0.351413535027636,0.7405932113750874,0,False,True,False,False
6,51598,2,658,880288,0,1,3,22398,92143,9,1,0,1,436390,2,71598,0.3128299673175228,2.0172001714059182,0,False,False,True,False
12,113106,1,316,151407,1,0,0,10694,47381,5,3,0,0,344112,2,123106,0.0868682273812811,0.4399920956197528,0,False,False,False,True
8,47082,2,573,543960,3,1,14,12191,38074,0,0,0,1,401707,2,67082,0.1817328046271727,1.3541179164965598,0,False,True,False,False
26,49241,4,415,605667,3,0,12,18051,30595,8,1,0,0,182198,0,99241,0.1818905492689513,3.324205950636392,0,False,True,False,False
1,195641,4,390,901161,2,1,7,10737,54194,2,1,0,1,247730,2,245641,0.0437101298236043,3.637659396684307,0,True,False,False,False
4,31745,4,381,471594,3,0,24,25251,59377,4,2,0,0,401608,0,81745,0.3088996268884947,1.1742615329835735,0,False,False,True,False
28,46029,3,623,286500,1,1,3,5147,36853,6,4,0,1,460473,4,76029,0.0676978521353694,0.6221849659264149,0,False,True,False,False
36,164097,0,413,628641,0,1,9,19643,83719,6,0,1,0,72804,3,164097,0.1197035899498467,8.634585536707643,0,False,True,False,False
37,143395,4,357,755356,2,1,18,38967,30661,2,1,0,1,305544,4,193395,0.2014891801752889,2.472159583694709,0,False,False,False,True
18,165360,1,453,850463,3,1,17,33314,60493,3,0,0,0,434767,0,175360,0.1899749087591241,1.9561306259890328,0,True,False,False,False
7,109186,4,703,261144,3,0,4,37999,46495,9,3,0,1,295232,0,159186,0.2387081778548364,0.8845352653666765,0,False,True,False,False
0,157612,3,565,640270,3,1,29,40733,23703,6,3,0,1,216087,3,187612,0.2171129778478988,2.963005812446781,0,False,False,False,True
21,117768,1,614,86683,1,0,18,18467,63080,7,4,0,1,423681,1,127768,0.1445354079268674,0.2045944835985479,0,False,True,False,False
16,61846,3,340,164091,2,0,25,34808,40815,1,1,0,0,446371,1,91846,0.3789822093504344,0.3676104235928777,0,False,True,False,False
6,95932,1,404,167797,1,1,22,1752,39565,8,2,1,1,92893,1,105932,0.0165389117547105,1.8063276422589187,0,False,True,False,False
24,168554,2,492,460834,2,0,26,1849,73321,6,1,0,1,273113,2,188554,0.0098062093617743,1.6873320298483416,0,False,False,False,True
3,43411,0,700,580875,0,0,21,2642,68453,7,0,1,1,13981,1,43411,0.0608601506530602,41.544485767415246,0,False,False,True,False
35,98797,0,577,374934,1,0,15,1600,98478,5,3,0,0,419248,2,98797,0.0161948237294654,0.8942990919477447,0,False,True,False,False
5,72307,3,653,343624,1,1,0,46719,43161,5,0,0,1,321235,2,102307,0.4566549698456606,1.069693309591702,0,False,True,False,False
30,154165,0,555,803890,0,0,11,20786,65991,8,4,0,0,112154,1,154165,0.1348295657250348,7.167669742766707,0,False,False,True,False
18,42042,3,398,725887,2,0,23,44565,19716,3,3,0,1,291552,1,72042,0.618597484800533,2.4897257102482224,0,False,True,False,False
38,72930,3,581,335713,3,1,1,20183,43349,4,2,0,0,160313,3,102930,0.1960847177693578,2.0940965854510525,0,True,False,False,False
26,195485,3,702,847583,0,1,20,49770,57098,8,3,0,0,315084,3,225485,0.2207242166884715,2.6900138057984355,0,False,True,False,False
9,117883,0,408,514310,3,0,24,1132,10132,0,1,0,1,481154,2,117883,0.0096027417015176,1.06890710893579,0,True,False,False,False
25,53756,3,498,240246,3,1,7,38259,61990,3,1,1,0,187177,3,83756,0.4567911552605186,1.2835162251974055,0,False,False,True,False
18,73268,0,602,619027,0,0,17,31076,78921,6,3,0,0,489518,2,73268,0.4241415078888464,1.2645617432622636,0,False,False,False,True
38,190286,3,626,607242,2,0,24,38563,46538,8,4,0,1,197122,0,220286,0.1750587872129867,3.0805233280743494,0,False,False,True,False
2,179674,4,453,818223,3,0,15,26691,17213,9,1,0,0,8657,2,229674,0.1162125447373233,94.504851004851,0,False,True,False,False
12,68901,3,704,159373,0,1,4,43299,54223,5,1,0,0,288374,2,98901,0.4378014378014378,0.5526588643259644,0,True,False,False,False
27,119986,1,761,608988,1,0,25,10931,78371,7,2,0,0,416896,3,129986,0.0840936716261751,1.460763689832261,0,False,False,False,True
19,183268,3,431,173728,1,1,29,7633,78274,8,3,0,0,218766,0,213268,0.0357906483860682,0.7941234281221574,0,False,True,False,False
27,148386,2,383,903220,1,1,21,37777,14134,9,1,0,1,89731,4,168386,0.2243476298504626,10.06575134845986,0,False,False,False,True
7,25626,3,698,645333,0,0,12,34881,49601,3,4,0,0,178412,4,55626,0.6270628842627548,3.6170738679356327,0,False,False,False,True
38,158496,1,408,481058,1,1,18,1044,83889,0,0,0,0,172022,4,168496,0.0061959927832114,2.796474889985641,0,False,True,False,False
0,32857,1,520,719260,3,1,28,46691,25690,7,3,0,1,476731,0,42857,1.089460298200994,1.5087302719347555,0,False,False,True,False
2,171054,0,667,964424,1,1,2,35199,11909,1,2,0,1,143939,1,171054,0.2057771230137851,6.700180630818396,0,False,True,False,False
12,153052,4,446,916491,1,1,25,24363,90032,0,1,0,0,478907,0,203052,0.1199840434962472,1.9137099401137587,0,False,True,False,False
27,199362,3,411,576169,3,1,7,46694,22062,6,4,0,1,214614,3,229362,0.2035821103757379,2.684663234163502,0,False,False,True,False
24,46431,0,793,969134,1,0,26,1582,85386,9,3,0,1,9329,2,46431,0.0340720639228101,103.87288317256164,0,True,False,False,False
32,104976,4,804,857221,3,1,25,14374,44731,8,4,0,1,486303,2,154976,0.0927498451373115,1.7627266072251102,0,False,True,False,False
37,102711,3,774,438227,1,0,25,1308,15153,8,4,0,1,303009,3,132711,0.0098560028935054,1.4462459984818985,0,False,False,False,True
5,46385,2,570,138059,3,0,11,21301,20481,2,2,0,1,203012,3,66385,0.3208706786171575,0.6800500460561639,0,False,True,False,False
31,189230,3,720,788854,1,0,1,8793,76425,5,3,0,1,42869,2,219230,0.0401085617844273,18.401073011429904,0,False,True,False,False
20,174091,1,666,882583,3,0,10,1620,73600,6,1,0,1,202977,1,184091,0.0087999956543231,4.348170737715417,0,False,False,False,True
15,38639,1,579,492136,0,0,11,29883,94981,9,2,1,1,387329,1,48639,0.6143835193980139,1.2705858053855883,0,False,False,True,False
20,105530,2,582,683676,3,0,27,37534,81997,8,1,0,1,88984,1,125530,0.2990042220983032,7.683047704669327,0,True,False,False,False
10,41563,0,339,248303,1,1,17,37960,38205,1,0,0,0,392316,3,41563,0.9133123210547844,0.6329141994866396,0,True,False,False,False
36,190413,4,488,561162,1,1,12,39390,98887,7,4,0,0,106069,2,240413,0.163843053412253,5.290487413971905,0,False,False,False,True
35,135672,3,463,523573,2,1,4,6093,91542,6,0,0,0,253577,2,165672,0.0367774880486744,2.064741420785715,0,False,False,True,False
34,156848,1,835,315406,3,0,21,49252,54149,3,4,0,0,356855,2,166848,0.2951908323743766,0.8838467056739974,0,False,True,False,False
18,187516,0,835,379125,0,1,11,22259,59112,1,2,0,0,333396,0,187516,0.1187045372128245,1.1371578028596538,0,False,True,False,False
19,159783,2,303,957383,3,1,1,20655,20940,7,1,0,1,346530,0,179783,0.1148885044748391,2.7627629274148635,0,False,True,False,False
17,102970,1,589,959531,3,1,4,33005,69010,4,1,0,1,123728,4,112970,0.2921572098787288,7.755101875873886,0,False,True,False,False
13,105553,2,732,131972,0,0,6,31629,86794,5,2,0,0,399927,0,125553,0.2519175169052113,0.3299893980916565,0,False,True,False,False
14,181779,3,770,387629,3,1,25,23610,34485,6,3,0,0,30801,1,211779,0.1114841414871162,12.584539964937342,0,False,False,False,True
30,190182,4,480,104722,0,0,25,21602,99299,9,0,0,1,223359,1,240182,0.0899401287357087,0.4688484957020057,0,False,True,False,False
0,102879,1,547,925931,0,1,23,20409,11067,0,0,0,0,240637,1,112879,0.1808042239920623,3.847817053000773,0,False,True,False,False
2,189899,1,578,231890,3,0,11,11110,30607,7,1,0,1,95709,1,199899,0.0555780669237965,2.422839828649044,0,False,False,True,False
15,156727,3,553,997436,3,0,15,6073,71597,3,1,1,0,320414,4,186727,0.032523416538583,3.1129503924597786,0,False,True,False,False
22,64859,0,480,319045,1,0,22,35310,84554,8,1,0,1,469838,1,64859,0.5444117238933687,0.679051760283842,0,True,False,False,False
10,72098,4,808,167473,1,1,7,15282,58521,0,2,0,0,322679,3,122098,0.1251617553113073,0.5190064460146275,0,False,False,False,True
11,166323,1,625,542239,2,1,29,10195,25187,1,3,0,1,260560,3,176323,0.0578200234796368,2.08104436197282,0,False,False,False,True
9,142413,4,656,320741,2,0,27,1537,13985,5,0,1,0,248738,3,192413,0.0079880257570954,1.2894680769802886,0,False,False,False,True
31,20526,1,690,441775,3,1,8,17138,53052,9,4,0,0,212831,0,30526,0.5614230492039572,2.0756982032777027,0,True,False,False,False
15,88760,4,384,573260,0,0,14,44328,29563,0,2,0,1,21220,2,138760,0.3194580570769674,27.013807077894537,0,False,True,False,False
7,67837,2,616,900341,2,0,4,46202,57322,3,0,0,1,280536,4,87837,0.525997017202318,3.2093484994849164,0,False,False,False,True
37,31536,1,511,908823,3,1,12,40164,71245,7,3,0,0,483803,3,41536,0.9669684129429892,1.8784941835950093,0,True,False,False,False
11,48541,4,814,789574,2,1,4,24207,61514,9,2,0,0,400462,3,98541,0.2456540932200809,1.97165281187026,0,False,False,True,False
23,99083,0,683,975767,0,1,10,20619,28608,4,0,0,1,287154,1,99083,0.2080982610538639,3.3980498337135,0,False,True,False,False
27,54531,2,641,375437,3,0,9,49692,77262,8,2,0,1,131951,3,74531,0.6667292804336451,2.845254334909664,0,True,False,False,False
7,28712,2,337,818184,0,0,19,24845,81327,5,0,0,1,335502,1,48712,0.5100385941862374,2.4386786407275047,0,False,True,False,False
27,124101,0,810,206877,3,1,12,24310,67225,0,0,0,0,488419,1,124101,0.1958888324832193,0.4235637361287416,0,False,False,True,False
35,85455,4,719,534895,2,0,8,37899,83994,5,3,0,0,153306,2,135455,0.2797903362740394,3.489044857703823,0,True,False,False,False
25,94744,3,468,586162,1,1,20,30562,27221,5,4,0,1,363334,0,124744,0.2449977554030654,1.6132825078784043,0,False,True,False,False
7,149749,0,642,798425,2,0,13,28036,58506,5,3,0,0,120795,1,149749,0.1872199480463976,6.609697340971556,0,True,False,False,False
27,25109,4,605,922834,2,1,17,8697,30968,7,0,0,0,447667,1,75109,0.1157917160393561,2.061424984586792,0,False,False,False,True
27,69268,0,841,850511,1,1,14,17513,92606,5,2,0,1,389934,2,69268,0.2528295894208003,2.1811609627245567,0,False,True,False,False
36,74615,0,836,493066,1,0,9,43039,37937,4,3,0,0,130223,1,74615,0.5768143134758427,3.786291313429168,0,True,False,False,False
35,102503,1,411,384923,3,1,23,3145,72435,1,4,0,1,80205,4,112503,0.027954810093953,4.799179612497818,0,False,False,False,True
26,180831,4,710,669696,3,1,6,27818,59508,3,0,0,1,420000,0,230831,0.1205124095117207,1.5945104892607398,0,False,False,True,False
16,105708,3,505,976522,0,0,7,30544,51831,9,3,0,0,427888,4,135708,0.2250714769947239,2.2821853331120923,0,False,True,False,False
8,122471,1,484,694894,0,1,27,13100,52933,4,3,0,0,6082,3,132471,0.0988895682828694,114.2354101594608,0,False,True,False,False
32,177661,0,681,170062,2,0,2,20104,57307,9,3,0,1,409364,0,177661,0.1131593315359026,0.4154287738326432,0,False,False,True,False
19,181087,0,795,62100,1,1,14,4067,58340,3,3,0,1,163566,3,181087,0.0224588181371385,0.3796609340514896,0,False,False,False,True
12,180081,0,678,369165,0,0,15,36963,96338,1,2,0,1,342237,1,180081,0.2052576340646709,1.078679164791753,0,False,False,True,False
27,103309,4,346,725160,2,1,3,30728,53601,6,4,0,0,319096,2,153309,0.2004318076564324,2.272537817654193,0,False,True,False,False
28,146446,4,827,440270,1,1,20,32317,85956,9,4,0,1,41719,4,196446,0.1645083127169807,10.552972195589644,0,True,False,False,False
12,126661,1,803,244472,3,1,5,31416,82178,9,0,0,1,53737,3,136661,0.2298827024535163,4.549331943875842,0,False,False,False,True
34,177215,3,321,928878,2,1,0,42012,95311,1,1,0,1,457669,1,207215,0.2027459402070313,2.029580265256626,0,False,False,False,True
5,26154,1,512,865869,3,0,3,40049,38754,0,2,0,1,112271,4,36154,1.107733584112408,7.712243480119709,0,False,False,False,True
17,172876,2,609,284196,0,0,10,2509,53310,4,0,0,0,175608,4,192876,0.013008357701321,1.6183453012089355,0,False,False,True,False
4,192760,0,571,257609,0,0,11,21400,79893,0,0,0,0,186676,3,192760,0.1110188835858061,1.3799718229883702,0,False,False,True,False
24,84288,0,501,725302,1,0,25,48270,96799,0,3,0,1,449049,1,84288,0.5726793849658315,1.6151920721523216,0,True,False,False,False
1,71195,0,331,333006,2,0,28,6533,58367,0,1,0,0,412255,2,71195,0.0917620619425521,0.8077650780097804,0,True,False,False,False
9,40581,1,742,323813,3,0,4,49833,23201,5,1,0,0,72839,3,50581,0.985211838437358,4.445538165842944,0,False,False,False,True
